time,h_asl,h_dot,vc,pitch,pitch_rate,roll,roll_rate,heading,heading_rate,alpha_deg
4.9166,11.9669,3.3753e-07,0,0.22651,-1.7853e-06,-3.1425e-10,-3.7636e-10,90,-7.2095e-13,0
4.925,11.9669,4.5502e-07,0,0.22651,-1.8374e-06,-3.1739e-10,-4.0356e-10,90,-1.1385e-12,0
4.9333,11.9669,5.8004e-07,0,0.22651,-1.9036e-06,-3.2076e-10,-4.3171e-10,90,-1.3577e-12,0
4.9416,11.9669,7.0333e-07,0,0.22651,-1.9774e-06,-3.2436e-10,-4.5789e-10,90,-1.7074e-12,0
4.95,11.9669,8.4049e-07,0,0.22651,-2.0538e-06,-3.2818e-10,-4.8409e-10,90,-1.9761e-12,0
4.9583,11.9669,9.7416e-07,0,0.22651,-2.1359e-06,-3.3222e-10,-5.0907e-10,90,-2.3054e-12,0
4.9666,11.9669,1.1122e-06,0,0.22651,-2.2263e-06,-3.3646e-10,-5.3368e-10,90,-2.5868e-12,0
4.975,11.9669,1.2538e-06,0,0.22651,-2.3217e-06,-3.4092e-10,-5.5743e-10,90,-2.8942e-12,0
4.9833,11.9669,1.398e-06,0,0.22651,-2.4233e-06,-3.4557e-10,-5.8066e-10,90,-3.185e-12,0
4.9916,11.9669,1.5317e-06,0,0.22651,-2.526e-06,-3.5041e-10,-6.0318e-10,90,-3.4702e-12,0
5,11.9669,1.6679e-06,0,0.22651,-2.6288e-06,-3.5544e-10,-6.2514e-10,90,-3.737e-12,0
5.0083,11.9669,1.7992e-06,0,0.22651,-2.7349e-06,-3.6066e-10,-6.4647e-10,90,-4.0021e-12,0
5.0166,11.9669,1.9364e-06,0,0.22651,-2.8389e-06,-3.6605e-10,-6.6726e-10,90,-4.3245e-12,0
5.025,11.9669,2.0563e-06,0,0.22651,-2.9453e-06,-3.7162e-10,-6.8732e-10,90,-5.965e-12,0
5.0333,11.9669,2.1839e-06,0,0.22651,-3.0486e-06,-3.7734e-10,-7.07e-10,90,-6.7533e-12,0
5.0416,11.9669,2.305e-06,0,0.22651,-3.1468e-06,-3.8325e-10,-7.2615e-10,90,-7.0366e-12,0
5.05,11.9669,2.4183e-06,0,0.22651,-3.2463e-06,-3.893e-10,-7.4481e-10,90,-7.5254e-12,0
5.0583,11.9669,2.5346e-06,0,0.22651,-3.3415e-06,-3.9551e-10,-7.6304e-10,90,-7.5608e-12,0
5.0666,11.9669,2.643e-06,0,0.22651,-3.4329e-06,-4.0188e-10,-7.8077e-10,90,-7.735e-12,0
5.075,11.9669,2.7395e-06,0,0.22651,-3.5223e-06,-4.0839e-10,-7.9802e-10,90,-8.2248e-12,0
5.0833,11.9669,2.8398e-06,0,0.22651,-3.6052e-06,-4.1504e-10,-8.1489e-10,90,-8.2566e-12,0
5.0916,11.9669,2.9318e-06,0,0.22651,-3.6807e-06,-4.2184e-10,-8.3131e-10,90,-8.3283e-12,0
5.1,11.967,3.0176e-06,0,0.22651,-3.7549e-06,-4.2878e-10,-8.4727e-10,90,-8.915e-12,0
5.1083,11.967,3.0995e-06,0,0.22651,-3.8232e-06,-4.3585e-10,-8.6288e-10,90,-9.1558e-12,0
5.1166,11.967,3.1726e-06,0,0.22651,-3.8879e-06,-4.4304e-10,-8.7806e-10,90,-9.5584e-12,0
5.125,11.967,3.2449e-06,0,0.22651,-3.9445e-06,-4.5037e-10,-8.9296e-10,90,-9.4177e-12,0
5.1333,11.967,3.3052e-06,0,0.22651,-3.9969e-06,-4.5781e-10,-9.0739e-10,90,-9.8008e-12,0
5.1416,11.967,3.3666e-06,0,0.22651,-4.0438e-06,-4.6537e-10,-9.2156e-10,90,-9.8688e-12,0
5.15,11.967,3.4188e-06,0,0.22651,-4.0864e-06,-4.7306e-10,1.4233e-09,90,-1.4832e-11,0
5.1583,11.967,3.4702e-06,0,0.22651,-4.1239e-06,-4.6121e-10,1.9115e-09,90,2.9978e-12,0
5.1666,11.967,3.5202e-06,0,0.22651,-4.154e-06,-4.4528e-10,1.0773e-09,90,3.848e-12,0
5.175,11.967,3.5567e-06,0,0.22651,-4.1837e-06,-4.3631e-10,1.3377e-09,90,1.1701e-12,0
5.1833,11.967,3.5932e-06,0,0.22651,-4.2085e-06,-4.2517e-10,9.8882e-10,90,1.5723e-12,0
5.1916,11.967,3.6236e-06,0,0.22651,-4.2267e-06,-4.1693e-10,1.0721e-09,90,-6.9367e-13,0
5.2,11.967,3.6453e-06,0,0.22651,-4.2401e-06,-4.08e-10,8.9359e-10,90,4.924e-12,0
5.2083,11.967,3.6675e-06,0,0.22651,-4.251e-06,-4.0056e-10,8.9363e-10,90,-8.2499e-13,0
5.2166,11.967,3.6924e-06,0,0.22651,-4.2534e-06,-3.9312e-10,7.8546e-10,90,-1.4007e-11,0
5.225,11.967,3.7019e-06,0,0.22651,-4.2543e-06,-3.8657e-10,7.5051e-10,90,-1.8396e-11,0
5.2333,11.967,3.7157e-06,0,0.22651,-4.2485e-06,-3.8032e-10,6.706e-10,90,-1.4241e-11,0
5.2416,11.967,3.7165e-06,0,0.22651,-4.2397e-06,-3.7474e-10,6.2194e-10,90,-6.3962e-12,0
5.25,11.967,3.7176e-06,0,0.22651,-4.2283e-06,-3.6957e-10,5.5815e-10,90,-1.7442e-11,0
5.2583,11.967,3.7203e-06,0,0.22651,-4.2101e-06,-3.6492e-10,5.0669e-10,90,-1.9287e-11,0
5.2666,11.967,3.7143e-06,0,0.22651,-4.1911e-06,-3.607e-10,4.4962e-10,90,-1.884e-11,0
5.275,11.967,3.7162e-06,0,0.22651,-4.1653e-06,-3.5697e-10,3.9869e-10,90,-1.8081e-11,0
5.2833,11.967,3.7041e-06,0,0.22651,-4.1389e-06,-3.5365e-10,3.4565e-10,90,-1.14e-11,0
5.2916,11.967,3.6967e-06,0,0.22651,-4.1122e-06,-3.5078e-10,2.9795e-10,90,-1.9083e-11,0
5.3,11.967,3.6864e-06,0,0.22651,-4.0799e-06,-3.4831e-10,2.488e-10,90,-1.7901e-11,0
5.3083,11.967,3.6725e-06,0,0.22651,-4.0518e-06,-3.4624e-10,2.0209e-10,90,-1.1477e-11,0
5.3166,11.967,3.6585e-06,0,0.22651,-4.0182e-06,-3.4456e-10,1.5761e-10,90,-2.0006e-11,0
5.325,11.967,3.6422e-06,0,0.22651,-3.9826e-06,-3.4325e-10,1.1306e-10,90,-1.6366e-11,0
5.3333,11.967,3.6207e-06,0,0.22651,-3.947e-06,-3.4231e-10,7.0968e-11,90,-1.8044e-11,0
5.3416,11.967,3.6031e-06,0,0.22651,-3.9088e-06,-3.4172e-10,2.869e-11,90,-1.2759e-11,0
5.35,11.967,3.5903e-06,0,0.22651,-3.8687e-06,-3.4149e-10,-1.0561e-11,90,-1.7319e-11,0
5.3583,11.967,3.572e-06,0,0.22651,-3.829e-06,-3.4158e-10,-5.0359e-11,90,-1.4132e-11,0
5.3666,11.967,3.5559e-06,0,0.22651,-3.7911e-06,-3.4201e-10,-8.8341e-11,90,-9.4595e-12,0
5.375,11.967,3.5333e-06,0,0.22651,-3.7515e-06,-3.4275e-10,-1.2552e-10,90,-7.0166e-12,0
5.3833,11.967,3.5144e-06,0,0.22651,-3.7118e-06,-3.438e-10,-1.6109e-10,90,-6.8692e-12,0
5.3916,11.967,3.4926e-06,0,0.22651,-3.6713e-06,-3.4515e-10,-1.957e-10,90,-7.9407e-12,0
5.4,11.967,3.4732e-06,0,0.22651,-3.631e-06,-3.4678e-10,-2.2919e-10,90,-8.915e-12,0
5.4083,11.967,3.4544e-06,0,0.22651,-3.5904e-06,-3.487e-10,-2.6183e-10,90,-9.3858e-12,0
5.4166,11.967,3.4338e-06,0,0.22651,-3.546e-06,-3.5089e-10,-2.9192e-10,90,-2.2766e-11,0
5.425,11.967,3.416e-06,0,0.22651,-3.4974e-06,-3.5333e-10,-3.2346e-10,90,-2.0312e-11,0
5.4333,11.967,3.3992e-06,0,0.22651,-3.4467e-06,-3.5603e-10,-3.5281e-10,90,-2.1148e-11,0
5.4416,11.967,3.38e-06,0,0.22651,-3.3923e-06,-3.5897e-10,-3.8258e-10,90,-1.8668e-11,0
5.45,11.967,3.3667e-06,0,0.22651,-3.3364e-06,-3.6217e-10,-4.104e-10,90,-2.0208e-11,0
5.4583,11.967,3.3493e-06,0,0.22651,-3.2779e-06,-3.6559e-10,-4.383e-10,90,-1.9413e-11,0
5.4666,11.967,3.3377e-06,0,0.22651,-3.2182e-06,-3.6925e-10,-4.6477e-10,90,-2.0111e-11,0
5.475,11.967,3.3241e-06,0,0.22651,-3.1608e-06,-3.7313e-10,-4.916e-10,90,-1.4832e-11,0
5.4833,11.967,3.3083e-06,0,0.22651,-3.1015e-06,-3.7723e-10,-5.1604e-10,90,-1.973e-11,0
5.4916,11.967,3.298e-06,0,0.22651,-3.0402e-06,-3.8154e-10,-5.4145e-10,90,-1.6323e-11,0
5.5,11.967,3.2867e-06,0,0.22651,-2.9783e-06,-3.8606e-10,-5.6445e-10,90,-2.0803e-11,0
5.5083,11.967,3.2748e-06,0,0.22651,-2.9184e-06,-3.9077e-10,-5.8861e-10,90,-1.7106e-11,0
5.5166,11.967,3.2657e-06,0,0.22651,-2.8642e-06,-3.9568e-10,-6.1141e-10,90,-1.228e-11,0
5.525,11.967,3.2597e-06,0,0.22651,-2.8087e-06,-4.0079e-10,-6.3397e-10,90,-9.5108e-12,0
5.5333,11.967,3.2445e-06,0,0.22651,-2.7538e-06,-4.0608e-10,-6.5529e-10,90,-9.559e-12,0
5.5416,11.967,3.2401e-06,0,0.22651,-2.6984e-06,-4.1154e-10,-6.7619e-10,90,-1.0534e-11,0
5.55,11.967,3.2397e-06,0,0.22651,-2.6424e-06,-4.1718e-10,-6.9637e-10,90,-1.1492e-11,0
5.5583,11.967,3.2269e-06,0,0.22651,-2.5939e-06,-4.2299e-10,-7.1607e-10,90,-1.2679e-11,0
5.5666,11.967,3.222e-06,0,0.22651,-2.5441e-06,-4.2896e-10,-7.3535e-10,90,-1.2549e-11,0
5.575,11.967,3.2101e-06,0,0.22651,-2.4981e-06,-4.3508e-10,-7.541e-10,90,-1.2612e-11,0
5.5833,11.967,3.2062e-06,0,0.22651,-2.4519e-06,-4.4137e-10,1.5855e-09,90,-1.1412e-11,0
5.5916,11.967,3.2008e-06,0,0.22651,-2.4059e-06,-4.2816e-10,2.07e-09,90,2.8729e-12,0
5.6,11.967,3.1978e-06,0,0.22651,-2.3638e-06,-4.1092e-10,1.2313e-09,90,3.7478e-12,0
5.6083,11.967,3.1922e-06,0,0.22651,-2.3236e-06,-4.0066e-10,1.4878e-09,90,1.0938e-12,0
5.6166,11.967,3.1898e-06,0,0.22651,-2.2864e-06,-3.8826e-10,1.1349e-09,90,1.5074e-12,0
5.625,11.967,3.1883e-06,0,0.22651,-2.2515e-06,-3.7881e-10,1.2144e-09,90,-7.5141e-13,0
5.6333,11.967,3.1883e-06,0,0.22651,-2.2193e-06,-3.6869e-10,1.0322e-09,90,4.8683e-12,0
5.6416,11.967,3.1828e-06,0,0.22651,-2.1861e-06,-3.6009e-10,1.0287e-09,90,-8.891e-13,0
5.65,11.967,3.1801e-06,0,0.22651,-2.1603e-06,-3.5153e-10,9.1516e-10,90,1.2576e-12,0
5.6583,11.967,3.1761e-06,0,0.22651,-2.1347e-06,-3.4391e-10,8.7726e-10,90,-2.465e-12,0
5.6666,11.967,3.1829e-06,0,0.22651,-2.1065e-06,-3.366e-10,7.9388e-10,90,-5.4758e-13,0
5.675,11.967,3.1784e-06,0,0.22651,-2.0862e-06,-3.3e-10,7.434e-10,90,-2.2114e-12,0
5.6833,11.967,3.182e-06,0,0.22651,-2.0634e-06,-3.2381e-10,3.0316e-09,90,8.808e-12,0
5.6916,11.967,3.1822e-06,0,0.22651,-2.0451e-06,-2.9855e-10,3.4821e-09,90,8.2224e-12,0
5.7,11.967,3.1846e-06,0,0.22651,-2.0311e-06,-2.6954e-10,2.5997e-09,90,8.9333e-12,0
5.7083,11.967,3.1835e-06,0,0.22651,-2.0202e-06,-2.4788e-10,2.8205e-09,90,6.1498e-12,0
5.7166,11.967,3.1864e-06,0,0.22651,-2.0088e-06,-2.2438e-10,2.4286e-09,90,6.4355e-12,0
5.725,11.967,3.1902e-06,0,0.22651,-1.9949e-06,-2.0415e-10,2.4733e-09,90,4.0261e-12,0
5.7333,11.967,3.1862e-06,0,0.22651,-1.9892e-06,-1.8354e-10,2.2555e-09,90,9.5906e-12,0
5.7416,11.967,3.191e-06,0,0.22651,-1.9824e-06,-1.6476e-10,2.2187e-09,90,3.6546e-12,0
5.75,11.967,3.1944e-06,0,0.22651,-1.979e-06,-1.4627e-10,2.0723e-09,90,5.7055e-12,0
5.7583,11.967,3.204e-06,0,0.22651,-1.9718e-06,-1.2901e-10,2.0029e-09,90,3.0085e-12,0
5.7666,11.967,3.2046e-06,0,0.22651,-1.9661e-06,-1.1232e-10,1.889e-09,90,3.6841e-12,0
5.775,11.967,3.2083e-06,0,0.22651,-1.9665e-06,-9.6589e-11,1.809e-09,90,1.8609e-12,0
5.7833,11.967,3.2138e-06,0,0.22651,-1.9654e-06,-8.152e-11,1.7118e-09,90,2.4225e-12,0
5.7916,11.967,3.2198e-06,0,0.22651,-1.9651e-06,-6.7262e-11,1.6304e-09,90,1.4766e-12,0
5.8,11.967,3.2237e-06,0,0.22651,-1.9634e-06,-5.3677e-11,1.5432e-09,90,1.5163e-12,0
5.8083,11.967,3.2212e-06,0,0.22651,-1.9667e-06,-4.0818e-11,1.4641e-09,90,9.4758e-13,0
5.8166,11.967,3.2224e-06,0,0.22651,-1.975e-06,-2.8621e-11,1.384e-09,90,8.0582e-13,0
5.825,11.967,3.2212e-06,0,0.22651,-1.9838e-06,-1.7096e-11,1.3086e-09,90,4.0432e-13,0
5.8333,11.967,3.2313e-06,0,0.22651,-1.9883e-06,-6.1966e-12,1.234e-09,90,1.7084e-13,0
5.8416,11.967,3.2278e-06,0,0.22651,-1.9925e-06,4.0855e-12,1.1627e-09,90,-1.6223e-13,0
5.85,11.967,3.2292e-06,0,0.22651,-2.0018e-06,1.3771e-11,1.0929e-09,90,-3.9829e-13,0
5.8583,11.967,3.2394e-06,0,0.22651,-2.0099e-06,2.2868e-11,1.0257e-09,90,-6.926e-13,0
5.8666,11.967,3.2409e-06,0,0.22651,-2.0154e-06,3.1409e-11,9.6033e-10,90,-9.4874e-13,0
5.875,11.967,3.2417e-06,0,0.22651,-2.0238e-06,3.9414e-11,8.9711e-10,90,-1.2019e-12,0
5.8833,11.967,3.2409e-06,0,0.22651,-2.0363e-06,4.688e-11,8.357e-10,90,-1.4295e-12,0
5.8916,11.967,3.2438e-06,0,0.22651,-2.0459e-06,5.3842e-11,7.7623e-10,90,-1.6641e-12,0
5.9,11.967,3.2514e-06,0,0.22651,-2.0541e-06,6.0302e-11,7.1853e-10,90,-1.8979e-12,0
5.9083,11.967,3.2538e-06,0,0.22651,-2.0658e-06,6.6281e-11,6.6261e-10,90,-2.1238e-12,0
5.9166,11.967,3.2528e-06,0,0.22651,-2.0746e-06,7.1798e-11,6.0837e-10,90,-2.3305e-12,0
5.925,11.967,3.2551e-06,0,0.22651,-2.0841e-06,7.6857e-11,5.5578e-10,90,-2.5334e-12,0
5.9333,11.967,3.2586e-06,0,0.22651,-2.0948e-06,8.1483e-11,5.0478e-10,90,-2.7344e-12,0
5.9416,11.967,3.2638e-06,0,0.22651,-2.1024e-06,8.5684e-11,4.5531e-10,90,-2.9353e-12,0
5.95,11.967,3.2651e-06,0,0.22651,-2.1141e-06,8.947e-11,4.0734e-10,90,-3.1235e-12,0
5.9583,11.967,3.2622e-06,0,0.22651,-2.1261e-06,9.2863e-11,3.6081e-10,90,-3.2953e-12,0
5.9666,11.967,3.2641e-06,0,0.22651,-2.1355e-06,9.5867e-11,3.1567e-10,90,-3.4655e-12,0
5.975,11.967,3.2669e-06,0,0.22651,-2.1446e-06,9.8499e-11,2.7188e-10,90,-3.6389e-12,0
5.9833,11.967,3.2714e-06,0,0.22651,-2.1522e-06,1.0075e-10,2.2939e-10,90,-3.8106e-12,0
5.9916,11.967,3.2692e-06,0,0.22651,-2.1601e-06,1.0265e-10,1.8818e-10,90,-3.9697e-12,0
6,11.967,3.268e-06,0,0.22651,-2.1679e-06,1.0421e-10,1.4819e-10,90,-4.1173e-12,0
6.0083,11.967,3.2689e-06,0,0.22651,-2.1768e-06,1.0544e-10,1.0937e-10,90,-4.2648e-12,0
6.0166,11.967,3.2718e-06,0,0.22651,-2.1845e-06,1.0635e-10,7.1707e-11,90,-4.4137e-12,0
6.025,11.967,3.2638e-06,0,0.22651,-2.1951e-06,1.0694e-10,3.5154e-11,90,-4.5441e-12,0
6.0333,11.967,3.2634e-06,0,0.22651,-2.2026e-06,1.0724e-10,-3.2381e-13,90,-4.6689e-12,0
6.0416,11.967,3.2672e-06,0,0.22651,-2.2087e-06,1.0723e-10,-3.4771e-11,90,-4.8076e-12,0
6.05,11.967,3.2712e-06,0,0.22651,-2.2152e-06,1.0693e-10,-6.8215e-11,90,-4.946e-12,0
6.0583,11.967,3.2648e-06,0,0.22651,-2.2221e-06,1.0636e-10,-1.0068e-10,90,-5.0655e-12,0
6.0666,11.967,3.2646e-06,0,0.22651,-2.2304e-06,1.0552e-10,-1.322e-10,90,-5.1757e-12,0
6.075,11.967,3.2662e-06,0,0.22651,-2.2352e-06,1.0441e-10,-1.6282e-10,90,-5.2966e-12,0
6.0833,11.967,3.2652e-06,0,0.22651,-2.2406e-06,1.0306e-10,-1.9255e-10,90,-5.4119e-12,0
6.0916,11.967,3.2597e-06,0,0.22651,-2.246e-06,1.0144e-10,-2.2143e-10,90,-5.5144e-12,0
6.1,11.967,3.2627e-06,0,0.22651,-2.2508e-06,9.96e-11,-2.4948e-10,90,-5.62e-12,0
6.1083,11.967,3.2616e-06,0,0.22651,-2.2544e-06,9.7519e-11,-2.7674e-10,90,-5.7291e-12,0
6.1166,11.967,3.2639e-06,0,0.22651,-2.2572e-06,9.5202e-11,-3.0322e-10,90,-5.8339e-12,0
6.125,11.967,3.2557e-06,0,0.22651,-2.2615e-06,9.2663e-11,-3.2895e-10,90,-5.9251e-12,0
6.1333,11.967,3.2623e-06,0,0.22651,-2.2623e-06,8.992e-11,-3.5396e-10,90,-6.0225e-12,0
6.1416,11.967,3.2588e-06,0,0.22651,-2.263e-06,8.6969e-11,-3.7827e-10,90,-6.1233e-12,0
6.15,11.967,3.2603e-06,0,0.22651,-2.2639e-06,8.3815e-11,-4.019e-10,90,-6.2139e-12,0
6.1583,11.967,3.2583e-06,0,0.22651,-2.267e-06,8.0458e-11,-4.2488e-10,90,-6.3024e-12,0
6.1666,11.967,3.2594e-06,0,0.22651,-2.2723e-06,7.692e-11,-4.4723e-10,90,-6.3864e-12,0
6.175,11.967,3.2593e-06,0,0.22651,-2.2715e-06,7.3187e-11,-4.6896e-10,90,-6.4745e-12,0
6.1833,11.967,3.258e-06,0,0.22651,-2.2716e-06,6.9269e-11,-4.9009e-10,90,-6.5567e-12,0
6.1916,11.967,3.2564e-06,0,0.22651,-2.2692e-06,6.5191e-11,-5.1065e-10,90,-6.6363e-12,0
6.2,11.967,3.2528e-06,0,0.22651,-2.2709e-06,6.0924e-11,-5.3065e-10,90,-6.7088e-12,0
6.2083,11.967,3.2564e-06,0,0.22651,-2.2721e-06,5.6501e-11,-5.5012e-10,90,-6.7863e-12,0
6.2166,11.967,3.2599e-06,0,0.22651,-2.2714e-06,5.191e-11,-5.6907e-10,90,-6.8717e-12,0
6.225,11.967,3.2574e-06,0,0.22651,-2.2707e-06,4.7161e-11,-5.8751e-10,90,-6.9457e-12,0
6.2333,11.967,3.2595e-06,0,0.22651,-2.2683e-06,4.2249e-11,-6.0547e-10,90,-7.0174e-12,0
6.2416,11.967,3.2629e-06,0,0.22651,-2.2651e-06,3.7201e-11,-6.2295e-10,90,-7.0959e-12,0
6.25,11.967,3.2631e-06,0,0.22651,-2.2641e-06,3.2005e-11,-6.3998e-10,90,-7.1681e-12,0
6.2583,11.967,3.2581e-06,0,0.22651,-2.2669e-06,2.6673e-11,-6.5657e-10,90,-7.2249e-12,0
6.2666,11.967,3.2629e-06,0,0.22651,-2.2645e-06,2.1202e-11,-6.7273e-10,90,-7.2905e-12,0
6.275,11.967,3.262e-06,0,0.22651,-2.2656e-06,1.5587e-11,-6.8849e-10,90,-7.3579e-12,0
6.2833,11.967,3.2647e-06,0,0.22651,-2.2666e-06,9.8409e-12,-7.0384e-10,90,-7.4197e-12,0
6.2916,11.967,3.2653e-06,0,0.22651,-2.2643e-06,3.9727e-12,-7.188e-10,90,-7.4844e-12,0
6.3,11.967,3.2683e-06,0,0.22651,-2.2639e-06,-2.0243e-12,-7.334e-10,90,-7.5465e-12,0
6.3083,11.967,3.2727e-06,0,0.22651,-2.2617e-06,-8.139e-12,-7.4763e-10,90,-7.6128e-12,0
6.3166,11.967,3.2738e-06,0,0.22651,-2.2623e-06,-1.4375e-11,-7.6152e-10,90,-7.673e-12,0
6.325,11.967,3.2679e-06,0,0.22651,-2.2597e-06,-2.073e-11,-7.7505e-10,90,-7.7205e-12,0
6.3333,11.967,3.2674e-06,0,0.22651,-2.2569e-06,-2.7197e-11,-7.8826e-10,90,-7.767e-12,0
6.3416,11.967,3.2719e-06,0,0.22651,-2.2545e-06,-3.3778e-11,-8.0117e-10,90,-7.8265e-12,0
6.35,11.967,3.2758e-06,0,0.22651,-2.2525e-06,-4.0459e-11,-8.1376e-10,90,-7.8889e-12,0
6.3583,11.967,3.2699e-06,0,0.22651,-2.2522e-06,-4.7244e-11,-8.2606e-10,90,-7.9337e-12,0
6.3666,11.967,3.266e-06,0,0.22651,-2.2529e-06,-5.4134e-11,-8.3807e-10,90,-7.9679e-12,0
6.375,11.967,3.2661e-06,0,0.22651,-2.2506e-06,-6.1127e-11,-8.498e-10,90,-8.0126e-12,0
6.3833,11.967,3.2669e-06,0,0.22651,-2.2481e-06,-6.8214e-11,-8.6103e-10,90,-1.0055e-11,0
6.3916,11.967,3.2611e-06,0,0.22651,-2.25e-06,-7.5389e-11,-8.7195e-10,90,-1.3031e-11,0
6.4,11.967,3.2572e-06,0,0.22651,-2.2491e-06,-8.2659e-11,-8.828e-10,90,-1.4206e-11,0
6.4083,11.967,3.2598e-06,0,0.22651,-2.2471e-06,-9.002e-11,-8.9353e-10,90,-1.4001e-11,0
6.4166,11.967,3.2579e-06,0,0.22651,-2.2475e-06,-9.7476e-11,-9.0406e-10,90,-1.3679e-11,0
6.425,11.967,3.2556e-06,0,0.22651,-2.2479e-06,-1.0501e-10,-9.1438e-10,90,-1.3337e-11,0
6.4333,11.967,3.2532e-06,0,0.22651,-2.2459e-06,-1.1264e-10,-9.2446e-10,90,-1.3066e-11,0
6.4416,11.967,3.2498e-06,0,0.22651,-2.2438e-06,-1.2035e-10,-9.3427e-10,90,-1.3392e-11,0
6.45,11.967,3.2487e-06,0,0.22651,-2.2443e-06,-1.2814e-10,-9.439e-10,90,-1.368e-11,0
6.4583,11.967,3.2497e-06,0,0.2265,-2.2437e-06,-1.36e-10,-9.5336e-10,90,-1.3537e-11,0
6.4666,11.967,3.2437e-06,0,0.2265,-2.2457e-06,-1.4395e-10,-9.6259e-10,90,-1.3732e-11,0
6.475,11.967,3.2476e-06,0,0.2265,-2.2437e-06,-1.5198e-10,-9.7174e-10,90,-1.3246e-11,0
6.4833,11.967,3.243e-06,0,0.2265,-2.2417e-06,-1.6008e-10,-9.8059e-10,90,-1.3399e-11,0
6.4916,11.967,3.24e-06,0,0.2265,-2.2394e-06,-1.6826e-10,-9.8933e-10,90,-1.3424e-11,0
6.5,11.967,3.2396e-06,0,0.2265,-2.236e-06,-1.7651e-10,-9.9785e-10,90,-1.3544e-11,0
6.5083,11.967,3.2408e-06,0,0.2265,-2.2332e-06,-1.8483e-10,-1.0063e-09,90,-1.3548e-11,0
6.5166,11.967,3.2386e-06,0,0.2265,-2.2329e-06,-1.9322e-10,-1.0144e-09,90,-1.3929e-11,0
6.525,11.967,3.2349e-06,0,0.2265,-2.2321e-06,-2.0168e-10,1.3354e-09,90,-1.2956e-11,0
6.5333,11.967,3.2318e-06,0,0.2265,-2.2332e-06,-1.9056e-10,1.8298e-09,90,1.7335e-12,0
6.5416,11.967,3.2322e-06,0,0.2265,-2.2331e-06,-1.7531e-10,1.0006e-09,90,2.6723e-12,0
6.55,11.967,3.2334e-06,0,0.2265,-2.231e-06,-1.6698e-10,1.2664e-09,90,7.1752e-14,0
6.5583,11.967,3.2329e-06,0,0.2265,-2.2296e-06,-1.5643e-10,9.2245e-10,90,5.3866e-13,0
6.5666,11.967,3.2303e-06,0,0.2265,-2.2299e-06,-1.4875e-10,1.0107e-09,90,-1.658e-12,0
6.575,11.967,3.2315e-06,0,0.2265,-2.231e-06,-1.4033e-10,8.3685e-10,90,4.0163e-12,0
6.5833,11.967,3.234e-06,0,0.2265,-2.2285e-06,-1.3336e-10,8.415e-10,90,-1.6927e-12,0
6.5916,11.967,3.2374e-06,0,0.2265,-2.2288e-06,-1.2636e-10,7.3591e-10,90,4.8434e-13,0
6.6,11.967,3.2354e-06,0,0.2265,-2.2254e-06,-1.2023e-10,7.0567e-10,90,-3.1986e-12,0
6.6083,11.967,3.2363e-06,0,0.2265,-2.2273e-06,-1.1435e-10,6.2971e-10,90,-1.2219e-12,0
6.6166,11.967,3.2323e-06,0,0.2265,-2.2266e-06,-1.0911e-10,5.8643e-10,90,-2.8341e-12,0
6.625,11.967,3.2363e-06,0,0.2265,-2.2244e-06,-1.0423e-10,5.2476e-10,90,-2.1407e-12,0
6.6333,11.967,3.2282e-06,0,0.2265,-2.2256e-06,-9.9868e-11,4.7776e-10,90,-2.9328e-12,0
6.6416,11.967,3.2271e-06,0,0.2265,-2.2249e-06,-9.5882e-11,4.2387e-10,90,-2.7396e-12,0
6.65,11.967,3.2275e-06,0,0.2265,-2.2225e-06,-9.2358e-11,3.7699e-10,90,-3.1861e-12,0
6.6583,11.967,3.2362e-06,0,0.2265,-2.2206e-06,-8.9224e-11,3.28e-10,90,-3.2278e-12,0
6.6666,11.967,3.2279e-06,0,0.2265,-2.2211e-06,-8.6487e-11,2.8276e-10,90,-3.5152e-12,0
6.675,11.967,3.2269e-06,0,0.2265,-2.224e-06,-8.4138e-11,2.3739e-10,90,-3.6102e-12,0
6.6833,11.967,3.2311e-06,0,0.2265,-2.2257e-06,-8.2163e-11,1.9432e-10,90,-3.8311e-12,0
6.6916,11.967,3.2319e-06,0,0.2265,-2.2254e-06,-8.0548e-11,1.5192e-10,90,-3.9768e-12,0
6.7,11.967,3.2321e-06,0,0.2265,-2.2231e-06,-7.929e-11,1.1117e-10,90,-4.1598e-12,0
6.7083,11.967,3.2346e-06,0,0.2265,-2.2217e-06,-7.8371e-11,7.1361e-11,90,-4.3094e-12,0
6.7166,11.967,3.2341e-06,0,0.2265,-2.2226e-06,-7.7778e-11,3.2894e-11,90,-4.4717e-12,0
6.725,11.967,3.237e-06,0,0.2265,-2.2222e-06,-7.7513e-11,-4.5554e-12,90,-4.6179e-12,0
6.7333,11.967,3.2373e-06,0,0.2265,-2.2216e-06,-7.7559e-11,-4.0836e-11,90,-4.7692e-12,0
6.7416,11.967,3.2372e-06,0,0.2265,-2.2195e-06,-7.7904e-11,-7.6102e-11,90,-4.9078e-12,0
6.75,11.967,3.2383e-06,0,0.2265,-2.2215e-06,-7.8539e-11,-1.1032e-10,90,-5.045e-12,0
6.7583,11.967,3.2416e-06,0,0.2265,-2.2232e-06,-7.9464e-11,-1.4356e-10,90,-5.18e-12,0
6.7666,11.967,3.2427e-06,0,0.2265,-2.2216e-06,-8.0665e-11,-1.7583e-10,90,-5.3146e-12,0
